Running on ax02.rc.zi.columbia.edu
Train Epoch: 1 [0/36000 (0%)]	Loss: 0.699140
Train Epoch: 1 [640/36000 (2%)]	Loss: 0.693868
Train Epoch: 1 [1280/36000 (4%)]	Loss: 0.621918
Train Epoch: 1 [1920/36000 (5%)]	Loss: 0.623733
Train Epoch: 1 [2560/36000 (7%)]	Loss: 0.604893
Train Epoch: 1 [3200/36000 (9%)]	Loss: 0.601794
Train Epoch: 1 [3840/36000 (11%)]	Loss: 0.543812
Train Epoch: 1 [4480/36000 (12%)]	Loss: 0.501514
Train Epoch: 1 [5120/36000 (14%)]	Loss: 0.511937
Train Epoch: 1 [5760/36000 (16%)]	Loss: 0.435520
Train Epoch: 1 [6400/36000 (18%)]	Loss: 0.263546
Train Epoch: 1 [7040/36000 (20%)]	Loss: 0.337417
Train Epoch: 1 [7680/36000 (21%)]	Loss: 0.423295
Train Epoch: 1 [8320/36000 (23%)]	Loss: 0.332782
Train Epoch: 1 [8960/36000 (25%)]	Loss: 0.316822
Train Epoch: 1 [9600/36000 (27%)]	Loss: 0.249143
Train Epoch: 1 [10240/36000 (28%)]	Loss: 0.278123
Train Epoch: 1 [10880/36000 (30%)]	Loss: 0.188855
Train Epoch: 1 [11520/36000 (32%)]	Loss: 0.244433
Train Epoch: 1 [12160/36000 (34%)]	Loss: 0.353247
Train Epoch: 1 [12800/36000 (36%)]	Loss: 0.323886
Train Epoch: 1 [13440/36000 (37%)]	Loss: 0.162630
Train Epoch: 1 [14080/36000 (39%)]	Loss: 0.208370
Train Epoch: 1 [14720/36000 (41%)]	Loss: 0.237029
Train Epoch: 1 [15360/36000 (43%)]	Loss: 0.113981
Train Epoch: 1 [16000/36000 (44%)]	Loss: 0.069312
Train Epoch: 1 [16640/36000 (46%)]	Loss: 0.221257
Train Epoch: 1 [17280/36000 (48%)]	Loss: 0.089218
Train Epoch: 1 [17920/36000 (50%)]	Loss: 0.154935
Train Epoch: 1 [18560/36000 (52%)]	Loss: 0.180481
Train Epoch: 1 [19200/36000 (53%)]	Loss: 0.086542
Train Epoch: 1 [19840/36000 (55%)]	Loss: 0.106493
Train Epoch: 1 [20480/36000 (57%)]	Loss: 0.060251
Train Epoch: 1 [21120/36000 (59%)]	Loss: 0.185878
Train Epoch: 1 [21760/36000 (60%)]	Loss: 0.045233
Train Epoch: 1 [22400/36000 (62%)]	Loss: 0.082662
Train Epoch: 1 [23040/36000 (64%)]	Loss: 0.054861
Train Epoch: 1 [23680/36000 (66%)]	Loss: 0.089929
Train Epoch: 1 [24320/36000 (67%)]	Loss: 0.081788
Train Epoch: 1 [24960/36000 (69%)]	Loss: 0.115557
Train Epoch: 1 [25600/36000 (71%)]	Loss: 0.039374
Train Epoch: 1 [26240/36000 (73%)]	Loss: 0.122177
Train Epoch: 1 [26880/36000 (75%)]	Loss: 0.139339
Train Epoch: 1 [27520/36000 (76%)]	Loss: 0.106056
Train Epoch: 1 [28160/36000 (78%)]	Loss: 0.206392
Train Epoch: 1 [28800/36000 (80%)]	Loss: 0.052508
Train Epoch: 1 [29440/36000 (82%)]	Loss: 0.072140
Train Epoch: 1 [30080/36000 (83%)]	Loss: 0.040279
Train Epoch: 1 [30720/36000 (85%)]	Loss: 0.140287
Train Epoch: 1 [31360/36000 (87%)]	Loss: 0.142495
Train Epoch: 1 [32000/36000 (89%)]	Loss: 0.113361
Train Epoch: 1 [32640/36000 (91%)]	Loss: 0.036435
Train Epoch: 1 [33280/36000 (92%)]	Loss: 0.040669
Train Epoch: 1 [33920/36000 (94%)]	Loss: 0.109277
Train Epoch: 1 [34560/36000 (96%)]	Loss: 0.026995
Train Epoch: 1 [35200/36000 (98%)]	Loss: 0.031993
Train Epoch: 1 [35840/36000 (99%)]	Loss: 0.065616
Test set:
Overall: 78040/112000 (69.7%)
Train set:
Overall: 35214/36000 (97.8%)
Train Epoch: 2 [0/36000 (0%)]	Loss: 0.015262
Train Epoch: 2 [640/36000 (2%)]	Loss: 0.058502
Train Epoch: 2 [1280/36000 (4%)]	Loss: 0.102066
Train Epoch: 2 [1920/36000 (5%)]	Loss: 0.133904
Train Epoch: 2 [2560/36000 (7%)]	Loss: 0.114787
Train Epoch: 2 [3200/36000 (9%)]	Loss: 0.033071
Train Epoch: 2 [3840/36000 (11%)]	Loss: 0.050268
Train Epoch: 2 [4480/36000 (12%)]	Loss: 0.041168
Train Epoch: 2 [5120/36000 (14%)]	Loss: 0.121541
Train Epoch: 2 [5760/36000 (16%)]	Loss: 0.023620
Train Epoch: 2 [6400/36000 (18%)]	Loss: 0.070174
Train Epoch: 2 [7040/36000 (20%)]	Loss: 0.045973
Train Epoch: 2 [7680/36000 (21%)]	Loss: 0.099609
Train Epoch: 2 [8320/36000 (23%)]	Loss: 0.041546
Train Epoch: 2 [8960/36000 (25%)]	Loss: 0.154079
Train Epoch: 2 [9600/36000 (27%)]	Loss: 0.094567
Train Epoch: 2 [10240/36000 (28%)]	Loss: 0.031908
Train Epoch: 2 [10880/36000 (30%)]	Loss: 0.048937
Train Epoch: 2 [11520/36000 (32%)]	Loss: 0.029968
Train Epoch: 2 [12160/36000 (34%)]	Loss: 0.075479
Train Epoch: 2 [12800/36000 (36%)]	Loss: 0.076133
Train Epoch: 2 [13440/36000 (37%)]	Loss: 0.045639
Train Epoch: 2 [14080/36000 (39%)]	Loss: 0.020417
Train Epoch: 2 [14720/36000 (41%)]	Loss: 0.051431
Train Epoch: 2 [15360/36000 (43%)]	Loss: 0.018314
Train Epoch: 2 [16000/36000 (44%)]	Loss: 0.031507
Train Epoch: 2 [16640/36000 (46%)]	Loss: 0.077837
Train Epoch: 2 [17280/36000 (48%)]	Loss: 0.011112
Train Epoch: 2 [17920/36000 (50%)]	Loss: 0.007463
Train Epoch: 2 [18560/36000 (52%)]	Loss: 0.004808
Train Epoch: 2 [19200/36000 (53%)]	Loss: 0.024608
Train Epoch: 2 [19840/36000 (55%)]	Loss: 0.044816
Train Epoch: 2 [20480/36000 (57%)]	Loss: 0.015012
Train Epoch: 2 [21120/36000 (59%)]	Loss: 0.070780
Train Epoch: 2 [21760/36000 (60%)]	Loss: 0.003175
Train Epoch: 2 [22400/36000 (62%)]	Loss: 0.021942
Train Epoch: 2 [23040/36000 (64%)]	Loss: 0.012603
Train Epoch: 2 [23680/36000 (66%)]	Loss: 0.055867
Train Epoch: 2 [24320/36000 (67%)]	Loss: 0.013677
Train Epoch: 2 [24960/36000 (69%)]	Loss: 0.040877
Train Epoch: 2 [25600/36000 (71%)]	Loss: 0.104575
Train Epoch: 2 [26240/36000 (73%)]	Loss: 0.035249
Train Epoch: 2 [26880/36000 (75%)]	Loss: 0.037374
Train Epoch: 2 [27520/36000 (76%)]	Loss: 0.035292
Train Epoch: 2 [28160/36000 (78%)]	Loss: 0.024512
Train Epoch: 2 [28800/36000 (80%)]	Loss: 0.066717
Train Epoch: 2 [29440/36000 (82%)]	Loss: 0.032321
Train Epoch: 2 [30080/36000 (83%)]	Loss: 0.048713
Train Epoch: 2 [30720/36000 (85%)]	Loss: 0.147021
Train Epoch: 2 [31360/36000 (87%)]	Loss: 0.020268
Train Epoch: 2 [32000/36000 (89%)]	Loss: 0.024794
Train Epoch: 2 [32640/36000 (91%)]	Loss: 0.037557
Train Epoch: 2 [33280/36000 (92%)]	Loss: 0.027497
Train Epoch: 2 [33920/36000 (94%)]	Loss: 0.006297
Train Epoch: 2 [34560/36000 (96%)]	Loss: 0.075862
Train Epoch: 2 [35200/36000 (98%)]	Loss: 0.071689
Train Epoch: 2 [35840/36000 (99%)]	Loss: 0.008051
Test set:
Overall: 77114/112000 (68.9%)
Train set:
Overall: 35732/36000 (99.3%)
Train Epoch: 3 [0/36000 (0%)]	Loss: 0.039828
Train Epoch: 3 [640/36000 (2%)]	Loss: 0.006795
Train Epoch: 3 [1280/36000 (4%)]	Loss: 0.064589
Train Epoch: 3 [1920/36000 (5%)]	Loss: 0.061216
Train Epoch: 3 [2560/36000 (7%)]	Loss: 0.021849
Train Epoch: 3 [3200/36000 (9%)]	Loss: 0.027576
Train Epoch: 3 [3840/36000 (11%)]	Loss: 0.011303
Train Epoch: 3 [4480/36000 (12%)]	Loss: 0.001901
Train Epoch: 3 [5120/36000 (14%)]	Loss: 0.001847
Train Epoch: 3 [5760/36000 (16%)]	Loss: 0.049333
Train Epoch: 3 [6400/36000 (18%)]	Loss: 0.004223
Train Epoch: 3 [7040/36000 (20%)]	Loss: 0.000937
Train Epoch: 3 [7680/36000 (21%)]	Loss: 0.003988
Train Epoch: 3 [8320/36000 (23%)]	Loss: 0.015810
Train Epoch: 3 [8960/36000 (25%)]	Loss: 0.001266
