Running on ax15.rc.zi.columbia.edu
Train Epoch: 1 [0/36000 (0%)]	Loss: 0.695861
Train Epoch: 1 [640/36000 (2%)]	Loss: 0.699936
Train Epoch: 1 [1280/36000 (4%)]	Loss: 0.700190
Train Epoch: 1 [1920/36000 (5%)]	Loss: 0.683648
Train Epoch: 1 [2560/36000 (7%)]	Loss: 0.687714
Train Epoch: 1 [3200/36000 (9%)]	Loss: 0.675689
Train Epoch: 1 [3840/36000 (11%)]	Loss: 0.670167
Train Epoch: 1 [4480/36000 (12%)]	Loss: 0.668443
Train Epoch: 1 [5120/36000 (14%)]	Loss: 0.605672
Train Epoch: 1 [5760/36000 (16%)]	Loss: 0.624898
Train Epoch: 1 [6400/36000 (18%)]	Loss: 0.556551
Train Epoch: 1 [7040/36000 (20%)]	Loss: 0.486722
Train Epoch: 1 [7680/36000 (21%)]	Loss: 0.355933
Train Epoch: 1 [8320/36000 (23%)]	Loss: 0.389255
Train Epoch: 1 [8960/36000 (25%)]	Loss: 0.328558
Train Epoch: 1 [9600/36000 (27%)]	Loss: 0.302383
Train Epoch: 1 [10240/36000 (28%)]	Loss: 0.309924
Train Epoch: 1 [10880/36000 (30%)]	Loss: 0.158252
Train Epoch: 1 [11520/36000 (32%)]	Loss: 0.260240
Train Epoch: 1 [12160/36000 (34%)]	Loss: 0.144528
Train Epoch: 1 [12800/36000 (36%)]	Loss: 0.234383
Train Epoch: 1 [13440/36000 (37%)]	Loss: 0.192080
Train Epoch: 1 [14080/36000 (39%)]	Loss: 0.127158
Train Epoch: 1 [14720/36000 (41%)]	Loss: 0.175549
Train Epoch: 1 [15360/36000 (43%)]	Loss: 0.208840
Train Epoch: 1 [16000/36000 (44%)]	Loss: 0.204877
Train Epoch: 1 [16640/36000 (46%)]	Loss: 0.229348
Train Epoch: 1 [17280/36000 (48%)]	Loss: 0.353670
Train Epoch: 1 [17920/36000 (50%)]	Loss: 0.282058
Train Epoch: 1 [18560/36000 (52%)]	Loss: 0.162956
Train Epoch: 1 [19200/36000 (53%)]	Loss: 0.103822
Train Epoch: 1 [19840/36000 (55%)]	Loss: 0.205953
Train Epoch: 1 [20480/36000 (57%)]	Loss: 0.166391
Train Epoch: 1 [21120/36000 (59%)]	Loss: 0.153056
Train Epoch: 1 [21760/36000 (60%)]	Loss: 0.066424
Train Epoch: 1 [22400/36000 (62%)]	Loss: 0.261667
Train Epoch: 1 [23040/36000 (64%)]	Loss: 0.133846
Train Epoch: 1 [23680/36000 (66%)]	Loss: 0.085620
Train Epoch: 1 [24320/36000 (67%)]	Loss: 0.114632
Train Epoch: 1 [24960/36000 (69%)]	Loss: 0.176470
Train Epoch: 1 [25600/36000 (71%)]	Loss: 0.117888
Train Epoch: 1 [26240/36000 (73%)]	Loss: 0.187521
Train Epoch: 1 [26880/36000 (75%)]	Loss: 0.048200
Train Epoch: 1 [27520/36000 (76%)]	Loss: 0.198266
Train Epoch: 1 [28160/36000 (78%)]	Loss: 0.094753
Train Epoch: 1 [28800/36000 (80%)]	Loss: 0.067328
Train Epoch: 1 [29440/36000 (82%)]	Loss: 0.086327
Train Epoch: 1 [30080/36000 (83%)]	Loss: 0.134046
Train Epoch: 1 [30720/36000 (85%)]	Loss: 0.175723
Train Epoch: 1 [31360/36000 (87%)]	Loss: 0.029009
Train Epoch: 1 [32000/36000 (89%)]	Loss: 0.037862
Train Epoch: 1 [32640/36000 (91%)]	Loss: 0.077899
Train Epoch: 1 [33280/36000 (92%)]	Loss: 0.224949
Train Epoch: 1 [33920/36000 (94%)]	Loss: 0.054229
Train Epoch: 1 [34560/36000 (96%)]	Loss: 0.056787
Train Epoch: 1 [35200/36000 (98%)]	Loss: 0.103397
Train Epoch: 1 [35840/36000 (99%)]	Loss: 0.141847
Test set:
Overall: 45097/112000 (40.3%)
Train set:
Overall: 35021/36000 (97.3%)
Train Epoch: 2 [0/36000 (0%)]	Loss: 0.033282
Train Epoch: 2 [640/36000 (2%)]	Loss: 0.088987
Train Epoch: 2 [1280/36000 (4%)]	Loss: 0.126705
Train Epoch: 2 [1920/36000 (5%)]	Loss: 0.073968
Train Epoch: 2 [2560/36000 (7%)]	Loss: 0.192330
Train Epoch: 2 [3200/36000 (9%)]	Loss: 0.089276
Train Epoch: 2 [3840/36000 (11%)]	Loss: 0.091202
Train Epoch: 2 [4480/36000 (12%)]	Loss: 0.046105
Train Epoch: 2 [5120/36000 (14%)]	Loss: 0.108385
Train Epoch: 2 [5760/36000 (16%)]	Loss: 0.048067
Train Epoch: 2 [6400/36000 (18%)]	Loss: 0.139626
Train Epoch: 2 [7040/36000 (20%)]	Loss: 0.137958
Train Epoch: 2 [7680/36000 (21%)]	Loss: 0.028946
Train Epoch: 2 [8320/36000 (23%)]	Loss: 0.016085
Train Epoch: 2 [8960/36000 (25%)]	Loss: 0.026813
Train Epoch: 2 [9600/36000 (27%)]	Loss: 0.033301
Train Epoch: 2 [10240/36000 (28%)]	Loss: 0.012537
Train Epoch: 2 [10880/36000 (30%)]	Loss: 0.084765
Train Epoch: 2 [11520/36000 (32%)]	Loss: 0.031322
Train Epoch: 2 [12160/36000 (34%)]	Loss: 0.074371
Train Epoch: 2 [12800/36000 (36%)]	Loss: 0.114837
Train Epoch: 2 [13440/36000 (37%)]	Loss: 0.031682
Train Epoch: 2 [14080/36000 (39%)]	Loss: 0.026695
Train Epoch: 2 [14720/36000 (41%)]	Loss: 0.036370
Train Epoch: 2 [15360/36000 (43%)]	Loss: 0.062677
Train Epoch: 2 [16000/36000 (44%)]	Loss: 0.032621
Train Epoch: 2 [16640/36000 (46%)]	Loss: 0.040883
Train Epoch: 2 [17280/36000 (48%)]	Loss: 0.038964
Train Epoch: 2 [17920/36000 (50%)]	Loss: 0.032373
Train Epoch: 2 [18560/36000 (52%)]	Loss: 0.030526
Train Epoch: 2 [19200/36000 (53%)]	Loss: 0.032930
Train Epoch: 2 [19840/36000 (55%)]	Loss: 0.035432
Train Epoch: 2 [20480/36000 (57%)]	Loss: 0.007525
Train Epoch: 2 [21120/36000 (59%)]	Loss: 0.038562
Train Epoch: 2 [21760/36000 (60%)]	Loss: 0.029974
Train Epoch: 2 [22400/36000 (62%)]	Loss: 0.085266
Train Epoch: 2 [23040/36000 (64%)]	Loss: 0.021904
Train Epoch: 2 [23680/36000 (66%)]	Loss: 0.039434
Train Epoch: 2 [24320/36000 (67%)]	Loss: 0.017626
Train Epoch: 2 [24960/36000 (69%)]	Loss: 0.113565
Train Epoch: 2 [25600/36000 (71%)]	Loss: 0.036085
Train Epoch: 2 [26240/36000 (73%)]	Loss: 0.040999
Train Epoch: 2 [26880/36000 (75%)]	Loss: 0.078913
