Running on ax20.rc.zi.columbia.edu
Train Epoch: 2 [20480/32000 (64%)]	Loss: 0.018030
Train Epoch: 2 [21120/32000 (66%)]	Loss: 0.050525
Train Epoch: 2 [21760/32000 (68%)]	Loss: 0.098816
Train Epoch: 2 [22400/32000 (70%)]	Loss: 0.013695
Train Epoch: 2 [23040/32000 (72%)]	Loss: 0.048985
Train Epoch: 2 [23680/32000 (74%)]	Loss: 0.009151
Train Epoch: 2 [24320/32000 (76%)]	Loss: 0.053214
Train Epoch: 2 [24960/32000 (78%)]	Loss: 0.092681
Train Epoch: 2 [25600/32000 (80%)]	Loss: 0.100334
Train Epoch: 2 [26240/32000 (82%)]	Loss: 0.048554
Train Epoch: 2 [26880/32000 (84%)]	Loss: 0.030445
Train Epoch: 2 [27520/32000 (86%)]	Loss: 0.010811
Train Epoch: 2 [28160/32000 (88%)]	Loss: 0.038786
Train Epoch: 2 [28800/32000 (90%)]	Loss: 0.072215
Train Epoch: 2 [29440/32000 (92%)]	Loss: 0.006545
Train Epoch: 2 [30080/32000 (94%)]	Loss: 0.048088
Train Epoch: 2 [30720/32000 (96%)]	Loss: 0.061780
Train Epoch: 2 [31360/32000 (98%)]	Loss: 0.035988
Test set:
Overall: 62333/112000 (55.7%)
Train set:
Overall: 31744/32000 (99.2%)
Train Epoch: 3 [0/32000 (0%)]	Loss: 0.023119
Train Epoch: 3 [640/32000 (2%)]	Loss: 0.017348
Train Epoch: 3 [1280/32000 (4%)]	Loss: 0.003397
Train Epoch: 3 [1920/32000 (6%)]	Loss: 0.021483
Train Epoch: 3 [2560/32000 (8%)]	Loss: 0.043001
Train Epoch: 3 [3200/32000 (10%)]	Loss: 0.014296
Train Epoch: 3 [3840/32000 (12%)]	Loss: 0.027568
Train Epoch: 3 [4480/32000 (14%)]	Loss: 0.000905
Train Epoch: 3 [5120/32000 (16%)]	Loss: 0.026580
Train Epoch: 3 [5760/32000 (18%)]	Loss: 0.007504
Train Epoch: 3 [6400/32000 (20%)]	Loss: 0.003937
Train Epoch: 3 [7040/32000 (22%)]	Loss: 0.019750
